articleLink,imageLink,adultScore,isRacyContent,isAdultContent,racyScore,accentColor,dominantColorBackground,dominantColorForeground,isBwImg,clipArtType,lineDrawingType,format,height,width
https://mic.com/articles/191857/bernie-sanders-on-amazons-minimum-wage-its-a-huge-victory-for-hundreds-of-thousands-of-workers?mic_referral=homepage:featured:0,https://thumbs.mic.com/ZDhkMDNjMzI0ZSMvMElqbjNHdnc4d0d5MzI1ZXA4ZTRLbU53dXUwPS8weDA6MTkyMHgxMDgwLzgwMHg0NTAvZmlsdGVyczpmb3JtYXQoanBlZyk6cXVhbGl0eSg4MCkvaHR0cHM6Ly9zMy5hbWF6b25hd3MuY29tL3BvbGljeW1pYy1pbWFnZXMvdW9jbWh2bmMzNXZsY2Fnc3ppbWpxb2RwdGRuZ3BwaHd5bWhuaWs4a25paXNqbTF4dHR1OGJ5dmV3NWZqMjF2Zy5qcGc.jpg,0.013720211572945118,False,False,0.015595493838191032,5F4B3B,Black,Black,False,0,0,Jpeg,450,800
https://medium.com/@bmd329/from-bookstore-to-smart-speaker-behemoth-how-amazon-conquered-the-bookstore-and-is-using-it-to-2f73e6eb10bf,https://cdn-images-1.medium.com/max/1600/1*a_xT80XRCcGbT2awYiQmpw.jpeg,0.006537770386785269,False,False,0.008944501169025898,B37518,Black,Black,False,0,0,Jpeg,900,1600
https://boingboing.net/2018/10/11/usps-says-amazon-should-pay-9.html,https://media.boingboing.net/wp-content/uploads/2018/05/bezos.jpg,0.07043928653001785,False,False,0.03827661648392677,914D3A,Black,Black,False,0,0,Jpeg,877,1602
https://tformers.com/transformers-siege-amazon-listings-reveal-at-least-one-unexpected-new-toy/34269/news.html,https://i.tformers.com/g/generated/34241/NYCC%202018%20-%20Siege%20Official%20Decepticon%20Images%20From%20IGN%20-%20Megatron%20Soundwave%20Shockwave%20Starscream%20REFRAKTOR__scaled_600.png,0.014255472458899021,False,False,0.026905346661806107,832333,Black,Black,False,0,0,Png,600,600
http://www.aftvnews.com/how-to-cast-youtube-to-the-amazon-echo-show-from-an-iphone-or-android-phone/,https://i1.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Cast-YouTube-to-Amazon-Echo-Show.jpg?resize=646%2C363&quality=100,0.10659435391426086,False,False,0.10607194900512695,CA0101,Black,White,False,0,0,Jpeg,363,646
http://www.southcoasttoday.com/opinion/20181011/our-view-amazons-15hour-wage-will-help-both-workers-and-economy,http://www.southcoasttoday.com/storyimage/NB/20181011/OPINION/181019834/AR/0/AR-181019834.jpg&MaxH=200&MaxW=200,0.023363709449768066,False,False,0.023978376761078835,384B6B,Grey,Grey,False,0,0,Jpeg,133,200
http://www.followingthenerd.com/tv/watch-trailer-arrives-for-amazon-primes-good-omens-and-its-nothing-short-of-heavenly/,http://www.followingthenerd.com/site/wp-content/uploads/good-omens-poster.jpg,0.17604465782642365,False,False,0.18093721568584442,A26329,Black,Black,False,0,0,Jpeg,1290,836
https://www.politico.com/story/2018/10/11/postal-service-price-hikes-amazon-2061453,https://static.politico.com/8b/5f/05e47e41425ea1d2116cad23cc37/181011-postal-service-gtty-773.jpg,0.025488657876849174,False,False,0.03174658119678497,653A32,Grey,Grey,False,0,0,Jpeg,2000,3000
https://amazonadviser.com/2018/10/11/nycc-2018-amazon/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/files/2018/10/GoodOmensPR-85-BLAKE-JONES-2018.jpg&,0.010549326427280903,False,False,0.017236940562725067,877544,Black,Black,False,0,0,Jpeg,1365,2048
https://www.polygon.com/deals/2018/10/11/17965540/xbox-one-amazon-echo-dot-bundle,https://cdn.vox-cdn.com/thumbor/F5ymRWlAKinGsG7xCSPgFTY__yI=/0x0:1772x663/1200x800/filters:focal(745x191:1027x473)/cdn.vox-cdn.com/uploads/chorus_image/image/61736909/slack_imgs.0.jpg,0.03825556859374046,False,False,0.023023011162877083,B52316,White,White,False,0,0,Jpeg,800,1200
https://www.gamespot.com/articles/amazons-deals-on-ps4-xbox-one-and-nintendo-switch-/1100-6462459/,https://static.gamespot.com/uploads/original/1165/11653967/3449900-preview_screenshot7_164390.jpg,0.031169580295681953,False,False,0.033218227326869965,AB7720,Brown,Black,False,0,0,Jpeg,720,1280
https://www.apartmenttherapy.com/amazon-bath-caddy-coupon-code-263495,"https://cdn.apartmenttherapy.info/image/fetch/q_60,w_1024,c_fit/https://s3.amazonaws.com/pixtruder/original_images/8ff1afdaeccbb6aeb0b6896101eb1b1c266f0506",0.03429221361875534,False,False,0.0732121467590332,976234,White,White,False,0,0,Jpeg,674,1024
https://www.geekwire.com/2018/usps-wants-raise-rates-amazon-last-mile-delivery-9-12-amid-pressure-trump-increase-revenue/,https://cdn.geekwire.com/wp-content/uploads/2014/12/usps.png,0.005987413693219423,False,False,0.010043438524007797,11488E,Grey,White,False,0,0,Png,414,620
https://finance-commerce.com/2018/10/amazon-prepares-brooklyn-park-sorting-center/,https://finance-commerce.com/files/2018/10/Amazon-sorting-facility.jpg,0.007056341972202063,False,False,0.008247368037700653,2070AB,White,White,False,0,0,Jpeg,330,620
http://www.aftvnews.com/amazon-echo-show-software-update-adds-web-browser-smart-home-dashboard-nbc-hulu-and-more/,https://i2.wp.com/www.aftvnews.com/wp-content/uploads/2018/10/Echo-Show-Update.jpg?resize=646%2C363&quality=100,0.010990855284035206,False,False,0.019894687458872795,024ABB,Blue,Blue,False,0,0,Jpeg,363,646
https://www.avsforum.com/the-best-noise-cancelling-headphones-under-200-on-amazon/,https://www.avsforum.com/wordpress/wp-content/uploads/2018/10/Headphones-Under-200-Cover-Shot.jpg,0.09584418684244156,False,False,0.16698728501796722,BB3C10,White,Red,False,0,0,Jpeg,640,960
http://dennismichaellynch.com/report-wikileaks-outs-amazons-alleged-data-center-locations/,http://dennismichaellynch.com/wp-content/uploads/2018/10/Screen-Shot-2018-01-18-at-8.55.46-AM-3.png,0.008978527039289474,False,False,0.010925770737230778,9D752E,Black,Black,False,0,0,Png,434,848
https://www.business.com/articles/taxation-amazon-fba-international-sellers/,https://img.purch.com/rc/300x211/aHR0cHM6Ly93d3cuYnVzaW5lc3MuY29tL2ltYWdlcy9jb250ZW50LzViYi9mOWI2ZDUxZWU0N2E5NjQ4YjQ1YTUvMTUwMC0wLQ==,0.011152650229632854,False,False,0.03602087125182152,6C3A0B,White,White,False,0,0,Jpeg,211,300
https://www.pocketyourdollars.com/2018/10/amazon-2018-lego-city-advent-calendar-21-97/,https://h2savecom.files.wordpress.com/2018/09/lego-advent-calendar.jpg?w=1200&h=630,0.17966328561306,False,False,0.1462811976671219,1B6C41,Brown,Brown,False,0,0,Jpeg,630,1200
https://www.motorauthority.com/news/1119313_new-amazon-prime-show-the-gymkhana-files-goes-behind-the-scenes-with-ken-blocks-viral-video-series,https://images.hgmsites.net/lrg/scene-from-ken-blocks-gymkhana-nine-raw-industrial-playground_100564915_l.jpg,0.010066669434309006,False,False,0.016064947471022606,B88313,Black,Black,False,0,0,Jpeg,544,1024
https://www.washingtonpost.com/entertainment/tv/amazons-the-romanoffs-is-a-classic-tv-anthology-series/2018/10/11/67802f36-cd91-11e8-ad0a-0e01efba3cc1_story.html,https://www.washingtonpost.com/resizer/tka-Og03wQozMFMQxlKf0ledZa8=/480x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/M2WDC7GNSEI6RLIKBYA67OR4YE.jpg,0.03567265346646309,False,False,0.144870787858963,AC1F2D,Brown,Brown,False,0,0,Jpeg,332,480
https://amazonadviser.com/2018/10/11/the-romanoffs-amazon-prime-time/,https://imagesvc.timeincapp.com/v3/fan/image?url=https://amazonadviser.com/wp-content/blogs.dir/366/files/2018/09/TR_103_The_Royal_We_13897_RT2_fnl_rgb-850x560.jpg&c=sc&w=850&h=560,0.0327240489423275,False,False,0.23312093317508698,AD1E2D,Brown,Brown,False,0,0,Jpeg,560,850
https://finance-commerce.com/2018/10/strategies-for-businesses-worried-about-amazon-wage-hike/,https://finance-commerce.com/files/2018/10/SmallBiz.jpg,0.01617998629808426,False,False,0.01791989989578724,9D762E,Brown,White,False,0,0,Jpeg,330,620
https://kztv10.com/news/2018/10/11/some-amazon-workers-angry-about-their-raises-to-15-per-hour/,https://s3.amazonaws.com/cordillera-network/wp-content/uploads/sites/9/2018/10/11141538/1280x720_81002P00-ERGBT.jpg,0.011767776682972908,False,False,0.013194852508604527,A49327,Grey,Grey,False,0,0,Jpeg,576,1024
http://www.gardencentermag.com/article/2018-ppa-includes--inside-look-at-amazon/,http://www.gardencentermag.com/fileuploads/publications/13/issues/103396/Cover_GC_October%202018.jpg,0.020222686231136322,False,False,0.017412930727005005,BFB80C,Green,White,False,0,0,Jpeg,756,567
https://countrymusictattletale.com/2018/10/11/margo-price-releases-video-for-amazon-original-leftovers/,https://countrymusictattletale.com/wp-content/uploads/2018/10/Margo-Price-500x331.jpg,0.11924272775650024,False,False,0.20354321599006653,A1352A,White,White,False,0,0,Jpeg,331,500
https://screenrant.com/aquaman-wonder-woman-atlantis-amazon-future-dc-movies/,https://static3.srcdn.com/wordpress/wp-content/uploads/2018/06/Wonder-Woman-and-Aquaman.jpg,0.1574876308441162,True,False,0.6472408771514893,B36E18,Black,Brown,False,0,0,Jpeg,1000,2000
https://www.chicagobusiness.com/joe-cahill-business/sears-biggest-mistake,https://crain-platform-ccb-prod.s3.amazonaws.com/s3fs-public/styles/width_792/public/sears-main_i_0.jpg,0.10473743081092834,False,False,0.11000887304544449,7F4D5B,Grey,Grey,False,0,0,Jpeg,522,792
https://www.androidheadlines.com/2018/10/costco-amazon-prime-video-streaming-service.html,https://www.androidheadlines.com/wp-content/uploads/2018/10/Costco-AH-01-1600x900.jpg,0.023539358749985695,False,False,0.021033307537436485,B51620,White,White,False,0,0,Jpeg,900,1600
http://opticxllyaroused.com/2018/10/11/amazon-fashion-sale-up-to-90-off-on-mens-womens-kids-fashion.html,https://i.gadgets360cdn.com/large/prime-howto_1531588031511_1538992342888.jpg,0.017623700201511383,False,False,0.015705425292253494,0098CC,White,White,False,3,0,Jpeg,450,800
https://www.bizjournals.com/southflorida/news/2018/10/11/amazon-air-takes-off-at-miami-international.html,https://media.bizj.us/view/img/10520065/amazonwynwood03*1200xx4000-2250-0-210.jpg,0.026729866862297058,False,False,0.016245728358626366,B7A814,Grey,Grey,False,0,0,Jpeg,675,1200
https://www.cnet.com/news/facebook-portal-plus-vs-google-home-hub-vs-amazon-echo-show-touchscreen-smart-display-comparison/,https://cnet1.cbsistatic.com/img/R0kKfwWJAyGlooU_jPU3c4f52pM=/724x407/2018/10/01/eee7fd11-be74-404d-8d30-d7b8ac563c46/google-home-hub-2159.jpg,0.0508960597217083,False,False,0.11433594673871994,825749,Grey,Grey,False,0,0,Jpeg,407,724
https://www.geekwire.com/2018/alive-stream-rare-corpse-plant-blooming-amazon-spheres-sight-not-smell-twitch/,https://cdn.geekwire.com/wp-content/uploads/2018/10/Screen-Shot-2018-10-11-at-11.45.54-AM.png,0.07141909748315811,False,False,0.06115524843335152,826949,Grey,Grey,False,0,0,Png,575,1033
